"16817408,""16817919"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16817920,""16818175"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16818176,""16818687"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16818688,""16818879"",""TH"",""THAILAND"",""NAKHON SI THAMMARAT"",""KHANOM"",""9.20592"",""99.8622"",""TOT PUBLIC COMPANY LIMITED"""
"16818880,""16818943"",""TH"",""THAILAND"",""NAKHON SI THAMMARAT"",""KHANOM"",""9.20592"",""99.8622"",""TOT PUBLIC COMPANY LIMITED"""
"16818944,""16819135"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16819136,""16819199"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16819200,""16819455"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16819456,""16819583"",""TH"",""THAILAND"",""NAKHON SI THAMMARAT"",""NAKHON SI THAMMARAT"",""8.4"",""99.967"",""TOT PUBLIC COMPANY LIMITED"""
"16819584,""16819711"",""TH"",""THAILAND"",""SURAT THANI"",""TALAT"",""9.13444"",""99.318"",""TOT PUBLIC COMPANY LIMITED"""
"16819712,""16820479"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16820480,""16820607"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16820608,""16820671"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16820672,""16820735"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
